mod,defType,defName,label,classification,file
SWBestiary,SoundDef,RSW_Pawn_Gelagrub_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gelagrub_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gelagrub_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gizka_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gizka_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gizka_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gizka_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gorg_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gorg_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gorg_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gorg_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gornt_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gornt_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gornt_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gornt_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_GraniteSlug_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_GraniteSlug_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_GraniteSlug_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_GraniteSlug_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Grank_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Grank_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Grank_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Grank_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_GreaterKraytDragon_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_GreaterKraytDragon_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_GreaterKraytDragon_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_GreaterKraytDragon_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gualaar_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gualaar_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gualaar_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gualaar_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gullipud_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gullipud_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gullipud_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gullipud_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gundark_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gundark_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gundark_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gundark_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gutkurr_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gutkurr_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gutkurr_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Gutkurr_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_HarvesterBeetle_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_HarvesterBeetle_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_HarvesterBeetle_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_HarvesterBeetle_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Hawkbat_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Hawkbat_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Hawkbat_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Hawkbat_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Horax_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Horax_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Horax_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Horax_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Hrumph_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Hrumph_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Hrumph_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Hrumph_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Hssiss_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Hssiss_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Hssiss_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Hssiss_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Igitz_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Igitz_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Igitz_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Igitz_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Insectomorph_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Insectomorph_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Insectomorph_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Insectomorph_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Iriaz_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Iriaz_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Iriaz_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Iriaz_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Jakobeast_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Jakobeast_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Jakobeast_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Jakobeast_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Jamel_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Jamel_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Jamel_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Jamel_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Jimvu_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Jimvu_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Jimvu_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Jimvu_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_JungleRancor_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_JungleRancor_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_JungleRancor_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_JungleRancor_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Kaadu_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Kaadu_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Kaadu_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Kaadu_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Katarn_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Katarn_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Katarn_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Katarn_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_KellDragon_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_KellDragon_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_KellDragon_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_KellDragon_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Kinrath_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Kinrath_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Kinrath_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Kinrath_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Klorslug_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Klorslug_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Klorslug_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Klorslug_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_KowakianMonkeyLizard_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_KowakianMonkeyLizard_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_KowakianMonkeyLizard_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_KowakianMonkeyLizard_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_KraytDragon_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_KraytDragon_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_KraytDragon_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_KraytDragon_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Kreetle_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Kreetle_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Kreetle_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Kreetle_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Krykna_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Krykna_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Krykna_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Krykna_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_KwazelMaw_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_KwazelMaw_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_KwazelMaw_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_KwazelMaw_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Kwi_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Kwi_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Kwi_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Kwi_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_LavaFlea_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_LavaFlea_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_LavaFlea_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_LavaFlea_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Leaftail_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Leaftail_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Leaftail_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Leaftail_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Lothcat_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Lothcat_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Lothcat_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Lothcat_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_LylekBaby_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_LylekBaby_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_LylekBaby_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_LylekBaby_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Lylek_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Lylek_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Lylek_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Lylek_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Maalraas_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Maalraas_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Maalraas_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Maalraas_Wounded,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Manka_Angry,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Manka_Call,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
SWBestiary,SoundDef,RSW_Pawn_Manka_Death,,STRUCTURAL (no description in vanilla either),SWBestiary/Defs/SoundDefs/SoundDefs_SWBestiary.xml
