tile,lat,long,biome,elevation,temperature,rainfall,hilliness,swampiness,pollution
18633,41.8221,125.5222,RUT_NightsideIce,1408,-25.9,0,Mountainous,0,0
18634,41.0868,128.8614,RUT_NightsideIce,1243,-28.2,0,LargeHills,0,0
18635,40.742,126.8819,RUT_NightsideIce,1246,-26.7,0,Mountainous,0,0
18636,42.534,129.5468,RUT_TheRot,1301,-28.3,0,Mountainous,0.4,0
18637,43.6479,128.1983,RUT_TheRot,1452,-27.6,0,Mountainous,0.4196,0
18638,45.1008,128.9018,RUT_TheRot,1433,-27.4,0,Impassable,0.4118,0
18639,46.1974,127.4964,RUT_NightsideIce,1670,-27,0,Impassable,0,0
18640,45.4264,131.014,RUT_TheRot,1348,-28.2,0,Mountainous,0.3882,0
18641,46.8697,131.8022,RUT_NightsideIce,1451,-28.4,4,Impassable,0,0
18642,48.0014,130.4154,RUT_NightsideIce,1614,-27.6,0,Mountainous,0,0
18643,47.6541,128.219,RUT_NightsideIce,1654,-26.5,0,Mountainous,0,0
18644,47.3688,120.2412,RUT_TheRot,1158,-18,0,Mountainous,0.4784,0
18645,48.8438,120.8107,RUT_TheRot,1201,-17.8,4,Impassable,0.4706,0
18646,49.2412,117.0266,RUT_TheRot,837,-12.4,4,Mountainous,0.502,0
18647,49.7983,119.1957,RUT_TheRot,1076,-15.2,4,Mountainous,0.4784,0
18648,47.7619,116.5417,RUT_TheRot,902,-13.1,0,Mountainous,0.502,0
18649,46.8431,118.14,RUT_ForsakenCrags,1028,-15.6,0,Mountainous,0,0
18650,48.7305,126.7499,RUT_NightsideIce,1731,-25.3,0,Impassable,0,0
18651,48.3138,124.5485,RUT_NightsideIce,1634,-23.5,4,Impassable,0,0
18652,49.3309,123.0029,RUT_ForsakenCrags,1507,-20.9,4,Impassable,0,0
18653,50.8019,123.6594,RUT_ForsakenCrags,1461,-20.1,0,Impassable,0,0
18654,51.2457,125.9491,RUT_ForsakenCrags,1337,-20.8,0,Mountainous,0,0
18655,50.1908,127.4911,RUT_NightsideIce,1485,-23.5,4,Impassable,0,0
18656,45.3669,117.6446,RUT_ForsakenCrags,920,-15.3,0,Mountainous,0,0
18657,44.4206,119.1745,RUT_ForsakenCrags,1095,-18,0,Mountainous,0,0
18658,43.3337,115.1923,RUT_ForsakenCrags,765,-12.8,0,Mountainous,0,0
18659,44.8076,115.6265,RUT_ForsakenCrags,811,-13,0,Mountainous,0,0
18660,42.4207,116.7072,RUT_ForsakenCrags,857,-15.1,0,Mountainous,0,0
18661,42.9488,118.6724,RUT_ForsakenCrags,1087,-18,4,Mountainous,0,0
18662,41.9774,120.1414,RUT_ForsakenCrags,1101,-19.7,4,Mountainous,0,0
18663,42.4444,122.1205,RUT_NightsideIce,1318,-22.4,4,Impassable,0,0
18664,41.4168,123.5379,RUT_NightsideIce,1267,-23.6,4,Mountainous,0,0
18665,39.9567,122.9741,RUT_NightsideIce,1094,-22.8,0,Mountainous,0,0
18666,40.5115,119.6355,RUT_ForsakenCrags,922,-18.7,0,Mountainous,0,0
18667,39.5177,121.0498,RUT_NightsideIce,977,-20.6,0,Mountainous,0,0
18668,35.1548,119.5754,RUT_ForsakenCrags,791,-20,0,Mountainous,0,0
18669,35.5955,121.3991,RUT_TheRot,918,-22.3,0,Mountainous,0.4588,0
18670,38.0591,120.5426,RUT_TheRot,975,-20.7,0,Mountainous,0.4784,0
18671,37.0453,121.9066,RUT_TheRot,1013,-22.6,0,Mountainous,0.4588,0
18672,37.5901,118.6739,RUT_TheRot,837,-18.3,0,Mountainous,0.4902,0
18673,36.136,118.2148,RUT_TheRot,805,-18.3,0,Flat,0.4902,0
18674,33.1245,122.2101,RUT_NightsideIce,642,-23,0,LargeHills,0,0
18675,32.0777,123.4855,RUT_NightsideIce,666,-25,0,SmallHills,0,0
18676,34.5642,122.7166,RUT_NightsideIce,812,-23.7,0,LargeHills,0,1
18677,34.9508,124.541,RUT_TheRot,894,-25.8,0,LargeHills,0.4196,0.8809
18678,33.8724,125.8132,RUT_TheRot,813,-27.3,0,SmallHills,0.4,0.9152
18679,32.4393,125.2653,RUT_NightsideIce,776,-27.4,0,SmallHills,0,0
18680,35.6404,116.3971,RUT_ForsakenCrags,789,-16.6,0,Mountainous,0,0
18681,34.1934,115.9794,RUT_ForsakenCrags,694,-16.1,0,Mountainous,0,0
18682,36.0196,113.1964,RUT_ForsakenCrags,621,-12.1,0,Mountainous,0,0
18683,36.5694,114.9996,RUT_ForsakenCrags,761,-14.6,0,Mountainous,0,0
18684,34.572,112.8245,RUT_ForsakenCrags,623,-12.3,0,LargeHills,0,0
18685,33.6745,114.2095,RUT_ForsakenCrags,606,-14,0,LargeHills,0,0
18686,32.237,113.8271,RUT_ForsakenCrags,555,-13.7,0,LargeHills,0,0.8735
18687,31.3191,115.1715,RUT_ForsakenCrags,578,-15.6,0,LargeHills,0,0.8483
18688,31.6977,112.1019,RUT_ForsakenCrags,556,-11.2,0,Mountainous,0,0
18689,30.272,111.7494,RUT_ForsakenCrags,485,-10.3,0,Mountainous,0,0
18690,29.3849,113.0825,RUT_ForsakenCrags,546,-12.6,0,Mountainous,0,0
18691,29.8929,114.7792,RUT_ForsakenCrags,574,-15.5,0,LargeHills,0,0.9983
18692,28.9565,116.0847,RUT_ForsakenCrags,541,-17.1,0,LargeHills,0,0
18693,29.4153,117.7894,RUT_ForsakenCrags,569,-19.1,0,LargeHills,0,0
18694,26.5912,116.9576,RUT_ForsakenCrags,561,-18.8,0,Mountainous,0,0
18695,27.5435,115.6864,RUT_ForsakenCrags,510,-16.7,0,LargeHills,0,0
18696,27.0207,118.6306,RUT_NightsideIce,603,-20.8,0,Mountainous,0,0
18697,28.4316,119.0636,RUT_NightsideIce,522,-20.6,0,Mountainous,0,0
18698,28.8414,120.7712,RUT_NightsideIce,597,-22.8,0,Flat,0,0
18699,30.2624,121.2387,RUT_NightsideIce,591,-22.9,0,Flat,0,0
18700,30.6494,122.9809,RUT_NightsideIce,620,-24.8,0,SmallHills,0,0
18701,29.5894,124.2186,RUT_NightsideIce,660,-26.8,0,SmallHills,0,0
18702,27.8127,122.0114,RUT_NightsideIce,586,-24.5,0,Flat,0,0.9923
18703,28.1739,123.717,RUT_NightsideIce,593,-26.2,0,SmallHills,0,0
18704,45.1112,140.7594,RUT_TheRot,1298,-34.7,0,Flat,0.3294,0
18705,44.9573,138.6476,RUT_NightsideIce,1289,-33.5,0,SmallHills,0,0
18706,42.3133,138.9263,RUT_TheRot,1299,-35.4,0,SmallHills,0.3216,0
18707,43.5486,137.7526,RUT_TheRot,1339,-34.2,0,LargeHills,0.3412,0
18708,42.4573,140.9546,RUT_TheRot,1304,-36.6,0,Flat,0.3098,0
18709,43.8465,141.8897,RUT_TheRot,1302,-36.3,0,Flat,0.3216,0
18710,43.9433,143.9562,RUT_TheRot,1275,-37.1,0,Flat,0.3412,0
18711,45.3122,144.9799,RUT_TheRot,1294,-36.7,0,Flat,0.3608,0.8141
18712,42.6441,145.0038,RUT_TheRot,1289,-38.7,0,SmallHills,0.3412,0
18713,42.6877,147.019,RUT_TheRot,1346,-39.9,0,SmallHills,0.349,0
18714,44.0345,148.07,RUT_TheRot,1363,-39.5,0,SmallHills,0.3608,0
18715,45.3598,147.0821,RUT_TheRot,1343,-37.9,0,SmallHills,0.3608,0
18716,47.5939,138.373,RUT_NightsideIce,1329,-31.4,0,Mountainous,0,0
18717,48.8096,137.1114,RUT_NightsideIce,1434,-30.2,0,Mountainous,0,0
18718,46.1829,137.4323,RUT_NightsideIce,1309,-31.9,0,Mountainous,0,0
18719,45.9678,135.2823,RUT_NightsideIce,1305,-30.6,0,Mountainous,0,0
18720,47.1493,133.981,RUT_NightsideIce,1515,-30,4,Mountainous,0,0
18721,48.5796,134.8652,RUT_NightsideIce,1564,-29.8,0,Mountainous,0,0
18722,50.3989,140.417,RUT_NightsideIce,1498,-30.9,4,Impassable,0,0
18723,51.79,141.5313,RUT_NightsideIce,1619,-31,4,Impassable,0,0
18724,50.223,138.1042,RUT_NightsideIce,1567,-30.2,4,Impassable,0,0
18725,51.426,136.7888,RUT_TheRot,1716,-29.3,0,Impassable,0.3804,0
18726,52.8395,137.8392,RUT_TheRot,1853,-29.4,4,Impassable,0.3804,0
18727,53.0276,140.2741,RUT_TheRot,1729,-29.9,0,Mountainous,0.3686,0
18728,50.6277,145.05,RUT_NightsideIce,1320,-32.1,0,Mountainous,0,1
18729,50.6813,147.361,RUT_NightsideIce,1305,-32.9,0,Mountainous,0,0
18730,51.9077,143.9088,RUT_NightsideIce,1472,-31.2,0,Mountainous,0,0
18731,53.2702,145.1577,RUT_NightsideIce,1523,-30.9,0,LargeHills,0,0
18732,53.3254,147.5954,RUT_NightsideIce,1562,-32,0,Mountainous,0,0
18733,52.0164,148.6515,RUT_NightsideIce,1435,-32.9,0,Mountainous,0,0
18734,46.7046,148.2026,RUT_NightsideIce,1325,-37.1,0,SmallHills,0,0
18735,48.0251,147.1934,RUT_NightsideIce,1271,-35.1,0,SmallHills,0,0.9129
18736,49.3661,148.3929,RUT_NightsideIce,1264,-34.3,0,SmallHills,0,0
18737,49.3595,150.6291,RUT_NightsideIce,1254,-35,0,SmallHills,0,0
18738,48.0135,151.5578,RUT_NightsideIce,1263,-36.6,0,SmallHills,0,0
18739,46.6991,150.335,RUT_NightsideIce,1338,-37.9,0,SmallHills,0,0
18740,35.9947,147.9413,RUT_NightsideIce,1443,-45.9,0,SmallHills,0,0
18741,37.3296,147.0087,RUT_NightsideIce,1455,-44.4,0,SmallHills,0,0
18742,35.9282,144.2675,RUT_NightsideIce,1484,-43.9,0,LargeHills,0.3098,0.8966
18743,37.2941,145.1396,RUT_NightsideIce,1528,-43.6,0,Flat,0.3216,0
18744,34.6169,145.2445,RUT_NightsideIce,1428,-45.3,0,LargeHills,0,0
18745,34.6477,147.0513,RUT_NightsideIce,1400,-46.3,0,SmallHills,0,0
18746,33.3115,147.9684,RUT_BlueDesert,1324,-47.4,0,SmallHills,0,0
18747,33.3008,149.7302,RUT_BlueDesert,1382,-48.7,0,LargeHills,0,0
18748,31.9674,147.1216,RUT_BlueDesert,1275,-47.7,0,SmallHills,0,0
18749,30.631,148.0249,RUT_BlueDesert,1179,-48.7,0,Mountainous,0,0
18750,30.6177,149.7332,RUT_BlueDesert,1695,-49.7,0,Mountainous,0.2392,0
18751,31.9437,150.5896,RUT_BlueDesert,1764,-50,0,Mountainous,0.2392,0
18752,38.6709,149.8323,RUT_NightsideIce,1469,-45.1,0,SmallHills,0,0
18753,39.9978,150.8383,RUT_NightsideIce,1448,-44.5,0,Flat,0.3804,0
18754,38.6779,147.9463,RUT_NightsideIce,1447,-43.9,0,Flat,0.349,0.8665
18755,40.0105,146.9966,RUT_TheRot,1396,-42,0,SmallHills,0.349,0
18756,41.3586,147.9872,RUT_TheRot,1362,-41.5,0,SmallHills,0.3608,0
18757,41.3526,149.9458,RUT_NightsideIce,1469,-43.1,0,SmallHills,0.3686,0
18758,38.5703,153.558,RUT_BlueDesert,1408,-46.9,0,Flat,0,0
18759,38.4783,155.3934,RUT_BlueDesert,1418,-47.9,0,LargeHills,0,0
18760,39.9464,152.7363,RUT_NightsideIce,1409,-45.4,0,SmallHills,0,0
18761,41.2479,153.8153,RUT_NightsideIce,1464,-45.2,0,SmallHills,0,0
18762,41.1509,155.7213,RUT_NightsideIce,1433,-45.9,0,SmallHills,0,0
18763,39.7579,156.4755,RUT_BlueDesert,1433,-47.5,0,Flat,0,0
18764,35.8004,155.1316,RUT_BlueDesert,1667,-49.4,0,LargeHills,0.298,0
18765,34.4081,155.8871,RUT_BlueDesert,1683,-50.6,0,Mountainous,0.2902,0
18766,37.0853,156.149,RUT_BlueDesert,1900,-49.1,0,Mountainous,0.3216,0
18767,36.9573,157.9215,RUT_BlueDesert,1858,-49.9,0,Mountainous,0.3216,0
18768,35.551,158.6167,RUT_BlueDesert,1783,-51.3,0,Mountainous,0.298,0
18769,34.2862,157.6018,RUT_BlueDesert,1305,-51.5,0,Mountainous,0.298,0
18770,31.8954,152.3033,RUT_BlueDesert,1313,-50.9,4,Mountainous,0.2392,0
18771,33.2043,153.2109,RUT_BlueDesert,1398,-50.7,0,LargeHills,0.251,0
18772,33.1196,154.9268,RUT_BlueDesert,1256,-50.9,0,Mountainous,0.2588,0
18773,31.7287,155.6827,RUT_Umbra,1027,-51.4,4,Mountainous,0.2588,0
18774,30.4383,154.7746,RUT_Umbra,951,-51.7,0,LargeHills,0.2392,0
18775,30.5207,153.1094,RUT_Umbra,1052,-51.2,4,LargeHills,0.2314,0
18776,24.9125,127.2611,RUT_NightsideIce,693,-31.1,0,SmallHills,0,0
18777,26.3063,127.7868,RUT_NightsideIce,718,-31.4,0,LargeHills,0,0
18778,27.1028,124.9207,RUT_NightsideIce,601,-27.8,0,SmallHills,0,0
18779,27.4167,126.6207,RUT_NightsideIce,732,-30.1,0,LargeHills,0,0
18780,25.702,124.4238,RUT_NightsideIce,553,-27.2,0,Flat,0,0.8046
18781,24.6222,125.5973,RUT_NightsideIce,604,-29,0,SmallHills,0,0
18782,25.4275,130.6051,RUT_NightsideIce,754,-34.7,0,SmallHills,0,0.8821
18783,25.6514,132.2831,RUT_NightsideIce,794,-36.6,0,SmallHills,0,0
18784,26.5744,129.4778,RUT_NightsideIce,810,-33.5,0,SmallHills,0,0
18785,27.9742,130.0413,RUT_NightsideIce,932,-34.4,0,LargeHills,0,0
18786,28.217,131.7595,RUT_NightsideIce,943,-36,0,SmallHills,0,0
18787,27.041,132.8728,RUT_NightsideIce,875,-37.1,0,SmallHills,0,0
18788,19.939,128.4875,RUT_BlueDesert,495,-33.2,0,SmallHills,0.349,0
18789,19.6942,126.8891,RUT_NightsideIce,496,-31.5,0,SmallHills,0.3608,0
18790,17.253,127.5097,RUT_BlueDesert,379,-32.3,0,Flat,0.3804,0
18791,18.3474,126.4108,RUT_BlueDesert,417,-31,0,SmallHills,0.3686,0
18792,17.4759,129.0789,RUT_BlueDesert,392,-34,0,SmallHills,0.3686,0
18793,18.8151,129.5777,RUT_BlueDesert,428,-34.4,0,SmallHills,0.3608,0
18794,23.238,125.1064,RUT_NightsideIce,573,-28.6,0,SmallHills,0,0
18795,22.1514,126.2525,RUT_NightsideIce,641,-30.6,0,LargeHills,0,0
18796,20.7854,125.7678,RUT_NightsideIce,541,-30,0,LargeHills,0.3608,0
18797,20.4991,124.1611,RUT_NightsideIce,390,-27.4,0,SmallHills,0.3686,0
18798,21.5546,123.0092,RUT_NightsideIce,432,-26,0,SmallHills,0.3686,0
18799,22.9272,123.469,RUT_NightsideIce,486,-26.4,0,SmallHills,0.3686,0
18800,19.0204,131.1654,RUT_BlueDesert,554,-36.6,0,SmallHills,0.3608,0
18801,20.3702,131.694,RUT_BlueDesert,600,-36.9,0,Flat,0,0
18802,18.0318,133.7982,RUT_BlueDesert,611,-39.8,0,Flat,0.3608,0
18803,17.8655,132.2239,RUT_BlueDesert,611,-38.3,0,SmallHills,0.3686,0
18804,19.3724,134.3449,RUT_BlueDesert,567,-39.6,0,Flat,0,0
18805,20.5559,133.3002,RUT_BlueDesert,633,-38.6,0,Flat,0,0
18806,21.914,133.8609,RUT_BlueDesert,666,-38.8,0,Flat,0,0
18807,23.0962,132.7957,RUT_BlueDesert,676,-37.4,0,SmallHills,0,0
18808,24.4711,133.3708,RUT_BlueDesert,790,-38.1,0,SmallHills,0,0
18809,24.6522,135.0321,RUT_BlueDesert,891,-40.1,0,LargeHills,0,0
18810,22.0779,135.4849,RUT_BlueDesert,728,-40.5,0,LargeHills,0,0
18811,23.4414,136.08,RUT_BlueDesert,887,-41.5,0,LargeHills,0,0
18812,23.7954,140.9965,RUT_BlueDesert,978,-46.1,0,Flat,0,0
18813,25.0603,140.0112,RUT_BlueDesert,996,-44.9,0,SmallHills,0,0
18814,23.5815,137.7213,RUT_BlueDesert,929,-43.1,0,SmallHills,0,0
18815,24.9469,138.3534,RUT_BlueDesert,972,-43.4,0,SmallHills,0,0
18816,22.3424,138.73,RUT_BlueDesert,892,-44.2,0,LargeHills,0,0
18817,22.4426,140.3488,RUT_BlueDesert,952,-45.9,0,SmallHills,0,0
18818,26.5083,142.3564,RUT_BlueDesert,1067,-46.6,0,LargeHills,0,0
18819,27.8668,143.0713,RUT_BlueDesert,1205,-47.3,0,LargeHills,0,0
18820,26.4238,140.6833,RUT_BlueDesert,1074,-45.4,0,SmallHills,0,0
18821,27.6879,139.6804,RUT_BlueDesert,1155,-44.5,0,LargeHills,0,0
18822,29.0618,140.3779,RUT_NightsideIce,1289,-45.2,0,LargeHills,0,0
18823,29.1562,142.097,RUT_BlueDesert,1328,-46.6,0,LargeHills,0,0
18824,26.6066,145.6857,RUT_Umbra,1105,-49.3,0,SmallHills,0,0
18825,26.6208,147.3392,RUT_Umbra,1036,-50.2,0,LargeHills,0.2118,0
18826,27.9201,144.7585,RUT_BlueDesert,1171,-48.3,0,SmallHills,0,0
18827,29.2708,145.5184,RUT_BlueDesert,1183,-48.1,0,SmallHills,0,0
18828,29.2913,147.2177,RUT_Umbra,1115,-48.8,0,Mountainous,0,0
18829,27.9553,148.1096,RUT_BlueDesert,1523,-49.8,0,Mountainous,0.2196,0
18830,23.9574,147.4855,RUT_Umbra,870,-51,0,LargeHills,0.2,0
18831,22.6235,148.3604,RUT_Umbra,1072,-51.6,0,LargeHills,0.2,0
18832,25.2853,148.2219,RUT_Umbra,929,-51.2,0,LargeHills,0.2118,0
18833,25.2644,149.8388,RUT_Umbra,802,-51.8,0,LargeHills,0.2118,0
18834,23.9112,150.6783,RUT_Umbra,678,-52.6,0,LargeHills,0.2118,0
18835,22.598,149.9375,RUT_Umbra,888,-52.3,0,LargeHills,0.2118,0
18836,21.177,141.3194,RUT_Umbra,958,-47.3,0,LargeHills,0,0
18837,21.2396,142.9132,RUT_Umbra,966,-48.8,0,SmallHills,0,0
18838,18.5737,141.6508,RUT_Umbra,751,-47.9,0,LargeHills,0,0
18839,19.8375,140.6938,RUT_Umbra,784,-46.5,0,LargeHills,0,0
18840,18.624,143.2107,RUT_Umbra,800,-49.5,0,LargeHills,0,0
18841,19.9505,143.8466,RUT_Umbra,890,-49.9,0,LargeHills,0,0
18842,19.9774,145.4136,RUT_Umbra,810,-50.9,0,Mountainous,0,0
18843,21.3027,146.0825,RUT_BlueDesert,1407,-51.2,0,Mountainous,0.2,0
18844,21.3035,147.6559,RUT_Umbra,1005,-51.7,0,Mountainous,0.2,0
18845,19.9722,148.5241,RUT_BlueDesert,1482,-52.8,0,Mountainous,0.2,0
18846,18.6678,146.311,RUT_Umbra,1191,-51.5,0,Mountainous,0.2118,0
18847,18.6613,147.8494,RUT_Umbra,1000,-52.5,0,Mountainous,0.2118,0
18848,-9.1106,-164.4079,RUT_Umbra,859,-70.1,0,Flat,0,0
18849,-9.1511,-162.8583,RUT_Umbra,853,-69.2,0,LargeHills,0,0
18850,-6.5436,-162.8925,RUT_Umbra,726,-69.3,0,LargeHills,0,0.8983
18851,-7.8646,-162.1049,RUT_Umbra,703,-68.2,0,LargeHills,0,0.8726
18852,-6.5147,-164.4373,RUT_Umbra,1027,-70.6,0,LargeHills,0,0.9675
18853,-7.7953,-165.1986,RUT_Umbra,820,-71,0,LargeHills,0,0
18854,-7.7561,-166.75,RUT_Umbra,1106,-72.1,0,Mountainous,0,0
18855,-9.0188,-167.5152,RUT_Umbra,800,-71.7,0,Mountainous,0,0
18856,-6.4495,-167.5358,RUT_Umbra,1728,-72.8,0,Mountainous,0,0
18857,-6.4131,-169.0886,RUT_Umbra,1399,-73.8,0,Mountainous,0,0
18858,-7.6684,-169.8591,RUT_Umbra,1443,-73.8,0,Mountainous,0,0
18859,-8.9673,-169.0718,RUT_Umbra,1136,-72.5,0,Mountainous,0,0
18860,-14.1194,-167.4463,RUT_Umbra,866,-69.2,0,SmallHills,0,0
18861,-14.0382,-169.0148,RUT_Umbra,902,-70.1,0,SmallHills,0,0
18862,-16.549,-168.9743,RUT_Umbra,943,-68.9,0,Flat,0,0
18863,-15.2495,-169.7822,RUT_Umbra,929,-70,0,Flat,0,0
18864,-16.6451,-167.3976,RUT_Umbra,886,-67.7,0,SmallHills,0,0
18865,-15.4266,-166.6373,RUT_Umbra,901,-68.2,0,Flat,0,0
18866,-10.2095,-169.8405,RUT_Umbra,1029,-72.1,0,Mountainous,0,0.9696
18867,-11.5102,-169.0473,RUT_Umbra,798,-71.1,0,LargeHills,0,0.9301
18868,-12.7375,-169.815,RUT_Umbra,879,-71.2,0,SmallHills,0,0.8244
18869,-12.6571,-171.3817,RUT_Umbra,940,-72.4,0,Flat,0,0
18870,-11.3654,-172.1748,RUT_Umbra,981,-73.8,0,LargeHills,0,0
18871,-10.1453,-171.4018,RUT_Umbra,856,-73.6,0,Mountainous,0,0
18872,-15.5066,-165.0666,RUT_Umbra,890,-67.3,0,LargeHills,0,0
18873,-14.2657,-164.3135,RUT_Umbra,984,-68.2,0,LargeHills,0,0
18874,-16.8973,-162.675,RUT_Umbra,990,-64.4,0,LargeHills,0,0
18875,-16.8192,-164.2473,RUT_Umbra,794,-65.7,0,LargeHills,0,0
18876,-15.6498,-161.9316,RUT_Umbra,1060,-65.2,0,LargeHills,0,0
18877,-14.3307,-162.7502,RUT_Umbra,897,-66.9,0,LargeHills,0,0
18878,-13.069,-162.004,RUT_Umbra,904,-67.3,0,LargeHills,0,0
18879,-11.7483,-162.8113,RUT_Umbra,898,-68.3,0,LargeHills,0,0
18880,-10.4731,-162.0615,RUT_Umbra,1232,-68.2,0,Mountainous,0,0
18881,-10.5136,-160.5145,RUT_Umbra,1127,-66.6,0,LargeHills,0,0
18882,-13.1205,-160.4497,RUT_Umbra,1124,-65.8,0,LargeHills,0,0
18883,-11.8401,-159.7104,RUT_Umbra,1037,-65.8,0,LargeHills,0,0
18884,-11.9459,-155.0943,RUT_Umbra,636,-61.9,0,LargeHills,0,0
18885,-10.6124,-155.9014,RUT_Umbra,854,-62.4,0,LargeHills,0,0
18886,-11.8794,-158.1665,RUT_Umbra,719,-64.3,0,Mountainous,0,0
18887,-10.5831,-157.4339,RUT_Umbra,708,-64.1,0,LargeHills,0,0
18888,-13.2093,-157.3538,RUT_Umbra,1559,-62.9,0,Mountainous,0,0
18889,-13.2469,-155.8133,RUT_Umbra,999,-61.8,0,Mountainous,0,0
18890,-9.324,-153.6548,RUT_Umbra,896,-60.4,0,LargeHills,0,0
18891,-8.0045,-152.9333,RUT_Umbra,772,-60.2,0,LargeHills,0,0
18892,-9.3033,-155.1748,RUT_Umbra,819,-61.8,0,LargeHills,0,0
18893,-7.9688,-155.9678,RUT_Umbra,591,-62.9,0,LargeHills,0,0
18894,-6.652,-155.2336,RUT_Umbra,522,-62.2,0,LargeHills,0,0
18895,-6.6669,-153.7185,RUT_Umbra,494,-61,0,LargeHills,0,0
18896,-14.5792,-154.9902,RUT_Umbra,534,-60.8,0,LargeHills,0,0
18897,-14.6138,-153.4538,RUT_Umbra,544,-59.9,0,LargeHills,0,1
18898,-17.1984,-154.8628,RUT_Umbra,859,-59.9,0,LargeHills,0,0
18899,-15.8696,-155.7027,RUT_Umbra,802,-60.9,0,LargeHills,0,0
18900,-17.2409,-153.3147,RUT_Umbra,912,-58.7,0,LargeHills,0,0
18901,-15.9466,-152.6189,RUT_Umbra,532,-58.7,0,LargeHills,0,0
18902,-15.9771,-151.0871,RUT_BlueDesert,946,-57,0,Mountainous,0,0
18903,-14.6691,-150.4012,RUT_Umbra,752,-56.8,0,LargeHills,0,0
18904,-17.3083,-150.239,RUT_Umbra,633,-56.5,0,LargeHills,0,0
18905,-17.3336,-148.7124,RUT_Umbra,665,-55.2,0,SmallHills,0,0
18906,-16.0233,-148.0463,RUT_Umbra,558,-54.3,0,LargeHills,0,0
18907,-14.6904,-148.886,RUT_BlueDesert,910,-55.5,0,LargeHills,0,0
18908,-13.3722,-148.2086,RUT_BlueDesert,1175,-55.1,0,Mountainous,0,0
18909,-12.0352,-149.0272,RUT_BlueDesert,800,-56.3,0,LargeHills,0,0
18910,-12.057,-146.043,RUT_Umbra,509,-53.4,0,Flat,0,0
18911,-13.3844,-146.712,RUT_Umbra,514,-53.6,0,LargeHills,0,0
18912,-10.7199,-146.8502,RUT_Umbra,577,-54.8,0,LargeHills,0,0
18913,-10.7103,-148.3383,RUT_BlueDesert,866,-56.1,0,LargeHills,0,0
18914,-9.3707,-149.1373,RUT_BlueDesert,1118,-57,0,LargeHills,0,0
18915,-9.3576,-150.6355,RUT_Umbra,1291,-58.3,0,Mountainous,0,0
18916,-8.0186,-151.4266,RUT_Umbra,801,-59.4,0,LargeHills,0,0
18917,-6.6903,-150.71,RUT_Umbra,791,-59.4,0,LargeHills,0,0
18918,-8.0401,-148.4368,RUT_BlueDesert,941,-56.9,0,LargeHills,0,0
18919,-6.6991,-149.2176,RUT_BlueDesert,853,-58,0,LargeHills,0,0
18920,9.1106,-164.4079,RUT_Umbra,729,-71.5,0,LargeHills,0,0
18921,7.7953,-165.1986,RUT_Umbra,1104,-71.4,4,LargeHills,0,0
18922,6.5436,-162.8925,RUT_Umbra,912,-71.5,0,LargeHills,0,0
18923,6.5147,-164.4373,RUT_Umbra,1173,-71.9,4,LargeHills,0,0
18924,7.8646,-162.1049,RUT_Umbra,883,-70.7,0,LargeHills,0,0
18925,9.1511,-162.8583,RUT_Umbra,775,-70.7,0,LargeHills,0,0
18926,10.4731,-162.0615,RUT_Umbra,774,-70,0,SmallHills,0,0
18927,11.7483,-162.8113,RUT_Umbra,773,-70.3,0,SmallHills,0,0
18928,10.5136,-160.5145,RUT_Umbra,858,-69.3,0,SmallHills,0,0
18929,11.8401,-159.7104,RUT_Umbra,892,-68.7,0,SmallHills,0,0
18930,13.1205,-160.4497,RUT_Umbra,904,-68.9,0,SmallHills,0,0
18931,13.069,-162.004,RUT_Umbra,849,-69.8,0,SmallHills,0,0
18932,14.1194,-167.4463,RUT_Umbra,1192,-71.6,4,LargeHills,0,0
18933,15.4266,-166.6373,RUT_Umbra,982,-72.1,0,LargeHills,0,0
18934,16.549,-168.9743,RUT_Umbra,1003,-72.8,0,LargeHills,0,0
18935,16.6451,-167.3976,RUT_Umbra,1009,-72.1,0,LargeHills,0,0
18936,15.2495,-169.7822,RUT_Umbra,1165,-72.3,4,LargeHills,0,0
18937,14.0382,-169.0148,RUT_Umbra,1031,-71.7,4,LargeHills,0,0
18938,14.3308,-162.7502,RUT_Umbra,881,-69.9,0,LargeHills,0,0
18939,14.2657,-164.3135,RUT_Umbra,1274,-70.4,0,Mountainous,0,0
18940,15.5066,-165.0666,RUT_Umbra,898,-70.7,0,LargeHills,0,0
18941,16.8192,-164.2473,RUT_Umbra,952,-70.1,0,LargeHills,0,0
18942,16.8973,-162.675,RUT_Umbra,917,-68.8,0,LargeHills,0,0
18943,15.6498,-161.9316,RUT_Umbra,863,-68.6,0,LargeHills,0,0
18944,12.7375,-169.815,RUT_Umbra,961,-71.8,0,LargeHills,0,0
18945,11.5102,-169.0473,RUT_Umbra,1050,-71.8,0,LargeHills,0,0
18946,11.3654,-172.1748,RUT_Umbra,992,-72.5,0,LargeHills,0,0
18947,12.6571,-171.3817,RUT_Umbra,914,-72.1,4,Mountainous,0,0
18948,10.1453,-171.4018,RUT_Umbra,747,-72.5,0,Mountainous,0,0.8915
18949,10.2095,-169.8405,RUT_Umbra,1293,-72.2,0,Mountainous,0,0
18950,8.9673,-169.0718,RUT_Umbra,926,-72.4,0,Mountainous,0,0
18951,9.0188,-167.5152,RUT_Umbra,1513,-72,0,Mountainous,0,0
18952,7.7561,-166.75,RUT_Umbra,1235,-71.5,0,Mountainous,0,0
18953,6.4495,-167.5358,RUT_Umbra,926,-71.8,0,LargeHills,0,0
